Date,State,covid.states.cases,covid.states.confirmed_rate_per_100k,covid.states.daily_change_confirmed_cases,covid.states.deaths,covid.states.deaths_rate_per_100k,covid.states.growth_rate_confirmed_cases,covid.states.growth_rate_deaths,covid.states.hospitalizedCurrently,covid.states.monthly_change_confirmed_cases,covid.states.monthly_change_deaths,covid.states.monthly_cumulative_change_in_confirmed_cases_percent,covid.states.monthly_cumulative_change_in_deaths_percent,covid.states.negative,covid.states.percent_pop_confirmed_cases,covid.states.percent_pop_deaths,covid.states.positive,covid.states.weekly_change_confirmed_cases,covid.states.weekly_change_deaths,covid.states.weekly_cumulative_change_in_confirmed_cases_percent,covid.states.weekly_cumulative_change_in_deaths_percent
2020-05-19,KS,8488.0,291.81,49.0,193.0,6.64,0.58,1.58,,6591.0,99.0,347.44,105.32,58650.0,0.29,0.01,8340.0,1136.0,15.0,15.45,8.43
2020-05-20,KS,8661.0,297.75,173.0,197.0,6.77,2.04,2.07,,6631.0,96.0,326.65,95.05,62664.0,0.3,0.01,8539.0,1109.0,18.0,14.68,10.06
2020-05-21,KS,8771.0,301.54,110.0,199.0,6.84,1.27,1.02,,6657.0,92.0,314.9,85.98,62664.0,0.3,0.01,8539.0,1103.0,18.0,14.38,9.94
2020-05-22,KS,9068.0,311.75,297.0,200.0,6.88,3.39,0.5,,6777.0,89.0,295.81,80.18,67476.0,0.31,0.01,8958.0,1062.0,13.0,13.27,6.95
2020-05-23,KS,9119.0,313.5,51.0,200.0,6.88,0.56,0.0,,6493.0,88.0,247.26,78.57,67476.0,0.31,0.01,8958.0,1060.0,11.0,13.15,5.82
2020-05-24,KS,9135.0,314.05,16.0,200.0,6.88,0.18,0.0,,6293.0,83.0,221.43,70.94,67476.0,0.31,0.01,8958.0,1069.0,11.0,13.25,5.82
2020-05-25,KS,9272.0,318.76,137.0,201.0,6.91,1.5,0.5,,6181.0,82.0,199.97,68.91,72181.0,0.32,0.01,9218.0,833.0,11.0,9.87,5.79
2020-05-26,KS,9352.0,321.51,80.0,204.0,7.01,0.86,1.49,,6154.0,84.0,192.43,70.0,72181.0,0.32,0.01,9218.0,864.0,11.0,10.18,5.7
2020-05-27,KS,9453.0,324.98,101.0,207.0,7.12,1.08,1.47,,6046.0,81.0,177.46,64.29,75151.0,0.32,0.01,9337.0,792.0,10.0,9.14,5.08
2020-05-28,KS,9513.0,327.04,60.0,209.0,7.19,0.63,0.97,,5912.0,82.0,164.18,64.57,75151.0,0.33,0.01,9337.0,742.0,10.0,8.46,5.03
2020-05-29,KS,9826.0,337.81,313.0,209.0,7.19,3.29,0.0,,6015.0,77.0,157.83,58.33,85230.0,0.34,0.01,9719.0,758.0,9.0,8.36,4.5
2020-05-30,KS,9847.0,338.53,21.0,209.0,7.19,0.21,0.0,,5542.0,76.0,128.73,57.14,85230.0,0.34,0.01,9719.0,728.0,9.0,7.98,4.5
2020-05-31,KS,9878.0,339.59,31.0,211.0,7.25,0.31,0.96,,5368.0,75.0,119.02,55.15,85230.0,0.34,0.01,9719.0,743.0,11.0,8.13,5.5
2020-06-01,KS,10103.0,347.33,225.0,217.0,7.46,2.28,2.84,,5240.0,77.0,107.75,55.0,85230.0,0.35,0.01,10011.0,831.0,16.0,8.96,7.96
2020-06-02,KS,10143.0,348.7,40.0,227.0,7.8,0.4,4.61,,4966.0,85.0,95.92,59.86,93301.0,0.35,0.01,10011.0,791.0,23.0,8.46,11.27
2020-06-03,KS,10281.0,353.45,138.0,227.0,7.8,1.36,0.0,,4896.0,73.0,90.92,47.4,97883.0,0.35,0.01,10170.0,828.0,20.0,8.76,9.66
2020-06-04,KS,10332.0,355.2,51.0,230.0,7.91,0.5,1.32,,4705.0,70.0,83.61,43.75,97883.0,0.36,0.01,10170.0,819.0,21.0,8.61,10.05
2020-06-05,KS,10493.0,360.74,161.0,233.0,8.01,1.56,1.3,,4600.0,70.0,78.06,42.94,103260.0,0.36,0.01,10393.0,667.0,24.0,6.79,11.48
2020-06-06,KS,10517.0,361.56,24.0,234.0,8.04,0.23,0.43,,4277.0,70.0,68.54,42.68,103260.0,0.36,0.01,10393.0,670.0,25.0,6.8,11.96
2020-06-07,KS,10549.0,362.66,32.0,234.0,8.04,0.3,0.0,,3798.0,67.0,56.26,40.12,103260.0,0.36,0.01,10393.0,671.0,23.0,6.79,10.9
2020-06-08,KS,10724.0,368.68,175.0,237.0,8.15,1.66,1.28,,3801.0,65.0,54.9,37.79,108859.0,0.37,0.01,10650.0,621.0,20.0,6.15,9.22
2020-06-09,KS,10786.0,370.81,62.0,238.0,8.18,0.58,0.42,,3741.0,66.0,53.1,38.37,108859.0,0.37,0.01,10650.0,643.0,11.0,6.34,4.85
2020-06-10,KS,10931.0,375.79,145.0,241.0,8.29,1.34,1.26,,3770.0,67.0,52.65,38.51,112930.0,0.38,0.01,10812.0,650.0,14.0,6.32,6.17
2020-06-11,KS,10984.0,377.62,53.0,242.0,8.32,0.48,0.41,,3632.0,64.0,49.4,35.96,112930.0,0.38,0.01,10812.0,652.0,12.0,6.31,5.22
2020-06-12,KS,11152.0,383.39,168.0,243.0,8.35,1.53,0.41,,3600.0,64.0,47.67,35.75,118105.0,0.38,0.01,11047.0,659.0,10.0,6.28,4.29
2020-06-13,KS,11195.0,384.87,43.0,244.0,8.39,0.39,0.41,,3527.0,63.0,46.0,34.81,118105.0,0.38,0.01,11047.0,678.0,10.0,6.45,4.27
2020-06-14,KS,11247.0,386.66,52.0,244.0,8.39,0.46,0.0,,3241.0,57.0,40.48,30.48,118105.0,0.39,0.01,11047.0,698.0,10.0,6.62,4.27
2020-06-15,KS,11516.0,395.91,269.0,246.0,8.46,2.39,0.82,,3457.0,57.0,42.9,30.16,125543.0,0.4,0.01,11419.0,792.0,9.0,7.39,3.8
2020-06-16,KS,11569.0,397.73,53.0,246.0,8.46,0.46,0.0,,3503.0,57.0,43.43,30.16,125543.0,0.4,0.01,11419.0,783.0,8.0,7.26,3.36
2020-06-17,KS,11801.0,405.7,232.0,248.0,8.53,2.01,0.81,,3362.0,58.0,39.84,30.53,130443.0,0.41,0.01,11681.0,870.0,7.0,7.96,2.9
2020-06-18,KS,11886.0,408.63,85.0,252.0,8.66,0.72,1.61,,3398.0,59.0,40.03,30.57,130443.0,0.41,0.01,11681.0,902.0,10.0,8.21,4.13
2020-06-19,KS,12168.0,418.32,282.0,254.0,8.73,2.37,0.79,,3507.0,57.0,40.49,28.93,135590.0,0.42,0.01,12059.0,1016.0,11.0,9.11,4.53
2020-06-20,KS,12218.0,420.04,50.0,257.0,8.84,0.41,1.18,,3447.0,58.0,39.3,29.15,135590.0,0.42,0.01,12059.0,1023.0,13.0,9.14,5.33
2020-06-21,KS,12258.0,421.41,40.0,258.0,8.87,0.33,0.39,,3190.0,58.0,35.18,29.0,135590.0,0.42,0.01,12059.0,1011.0,14.0,8.99,5.74
2020-06-22,KS,12576.0,432.35,318.0,260.0,8.94,2.59,0.78,,3457.0,60.0,37.91,30.0,142548.0,0.43,0.01,12465.0,1060.0,14.0,9.2,5.69
2020-06-23,KS,12659.0,435.2,83.0,261.0,8.97,0.66,0.38,,3524.0,61.0,38.58,30.5,142548.0,0.44,0.01,12465.0,1090.0,15.0,9.42,6.1
2020-06-24,KS,13110.0,450.71,451.0,262.0,9.01,3.56,0.38,,3838.0,61.0,41.39,30.35,148735.0,0.45,0.01,12970.0,1309.0,14.0,11.09,5.65
2020-06-25,KS,13207.0,454.04,97.0,263.0,9.04,0.74,0.38,,3855.0,59.0,41.22,28.92,148735.0,0.45,0.01,12970.0,1321.0,11.0,11.11,4.37
2020-06-26,KS,13729.0,471.99,522.0,266.0,9.14,3.95,1.14,,4276.0,59.0,45.23,28.5,154321.0,0.47,0.01,13538.0,1561.0,12.0,12.83,4.72
2020-06-27,KS,13767.0,473.29,38.0,269.0,9.25,0.28,1.13,,4254.0,60.0,44.72,28.71,154321.0,0.47,0.01,13538.0,1549.0,12.0,12.68,4.67
2020-06-28,KS,14016.0,481.85,249.0,272.0,9.35,1.81,1.12,,4190.0,63.0,42.64,30.14,154321.0,0.48,0.01,13538.0,1758.0,14.0,14.34,5.43
2020-06-29,KS,14569.0,500.86,553.0,276.0,9.49,3.95,1.47,,4722.0,67.0,47.95,32.06,162282.0,0.5,0.01,14443.0,1993.0,16.0,15.85,6.15
2020-06-30,KS,14630.0,502.96,61.0,276.0,9.49,0.42,0.0,,4752.0,65.0,48.11,30.81,162282.0,0.5,0.01,14443.0,1971.0,15.0,15.57,5.75
2020-07-01,KS,15142.0,520.56,512.0,280.0,9.63,3.5,1.45,,5039.0,63.0,49.88,29.03,168183.0,0.52,0.01,14990.0,2032.0,18.0,15.5,6.87
2020-07-02,KS,15226.0,523.45,84.0,282.0,9.69,0.55,0.71,,5083.0,55.0,50.11,24.23,168183.0,0.52,0.01,14990.0,2019.0,19.0,15.29,7.22
2020-07-03,KS,16015.0,550.58,789.0,283.0,9.73,5.18,0.35,,5734.0,56.0,55.77,24.67,175642.0,0.55,0.01,15919.0,2286.0,17.0,16.65,6.39
2020-07-04,KS,16165.0,555.73,150.0,284.0,9.76,0.94,0.35,,5833.0,54.0,56.46,23.48,175642.0,0.56,0.01,15919.0,2398.0,15.0,17.42,5.58
2020-07-05,KS,16289.0,559.99,124.0,287.0,9.87,0.77,1.06,,5796.0,54.0,55.24,23.18,175642.0,0.56,0.01,15919.0,2273.0,15.0,16.22,5.51
2020-01-21,KY,,,,,,,,,,,,,,,,,,,,
2020-01-22,KY,,,,,,,,,,,,,,,,,,,,
2020-01-23,KY,,,,,,,,,,,,,,,,,,,,
2020-01-24,KY,,,,,,,,,,,,,,,,,,,,
2020-01-25,KY,,,,,,,,,,,,,,,,,,,,
2020-01-26,KY,,,,,,,,,,,,,,,,,,,,
2020-01-27,KY,,,,,,,,,,,,,,,,,,,,
2020-01-28,KY,,,,,,,,,,,,,,,,,,,,
2020-01-29,KY,,,,,,,,,,,,,,,,,,,,
2020-01-30,KY,,,,,,,,,,,,,,,,,,,,
2020-01-31,KY,,,,,,,,,,,,,,,,,,,,
2020-02-01,KY,,,,,,,,,,,,,,,,,,,,
2020-02-02,KY,,,,,,,,,,,,,,,,,,,,
2020-02-03,KY,,,,,,,,,,,,,,,,,,,,
2020-02-04,KY,,,,,,,,,,,,,,,,,,,,
2020-02-05,KY,,,,,,,,,,,,,,,,,,,,
2020-02-06,KY,,,,,,,,,,,,,,,,,,,,
2020-02-07,KY,,,,,,,,,,,,,,,,,,,,
2020-02-08,KY,,,,,,,,,,,,,,,,,,,,
2020-02-09,KY,,,,,,,,,,,,,,,,,,,,
2020-02-10,KY,,,,,,,,,,,,,,,,,,,,
2020-02-11,KY,,,,,,,,,,,,,,,,,,,,
2020-02-12,KY,,,,,,,,,,,,,,,,,,,,
2020-02-13,KY,,,,,,,,,,,,,,,,,,,,
2020-02-14,KY,,,,,,,,,,,,,,,,,,,,
2020-02-15,KY,,,,,,,,,,,,,,,,,,,,
2020-02-16,KY,,,,,,,,,,,,,,,,,,,,
2020-02-17,KY,,,,,,,,,,,,,,,,,,,,
2020-02-18,KY,,,,,,,,,,,,,,,,,,,,
2020-02-19,KY,,,,,,,,,,,,,,,,,,,,
2020-02-20,KY,,,,,,,,,,,,,,,,,,,,
2020-02-21,KY,,,,,,,,,,,,,,,,,,,,
2020-02-22,KY,,,,,,,,,,,,,,,,,,,,
2020-02-23,KY,,,,,,,,,,,,,,,,,,,,
2020-02-24,KY,,,,,,,,,,,,,,,,,,,,
2020-02-25,KY,,,,,,,,,,,,,,,,,,,,
2020-02-26,KY,,,,,,,,,,,,,,,,,,,,
2020-02-27,KY,,,,,,,,,,,,,,,,,,,,
2020-02-28,KY,,,,,,,,,,,,,,,,,,,,
2020-02-29,KY,,,,,,,,,,,,,,,,,,,,
2020-03-01,KY,,,,,,,,,,,,,,,,,,,,
2020-03-02,KY,,,,,,,,,,,,,,,,,,,,
2020-03-03,KY,,,,,,,,,,,,,,,,,,,,
2020-03-04,KY,,,,,,,,,,,,,,,,,,,,
2020-03-05,KY,,,,,,,,,,,,,,,,,,,,
2020-03-06,KY,1.0,0.02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,7.0,0.0,0.0,0.0,0.0,0.0,,
2020-03-07,KY,1.0,0.02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,9.0,0.0,0.0,1.0,0.0,0.0,,
2020-03-08,KY,4.0,0.09,3.0,0.0,0.0,300.0,0.0,,0.0,0.0,,,13.0,0.0,0.0,1.0,0.0,0.0,,
2020-03-09,KY,5.0,0.11,1.0,0.0,0.0,25.0,0.0,,0.0,0.0,,,17.0,0.0,0.0,4.0,0.0,0.0,,
2020-03-10,KY,7.0,0.16,2.0,0.0,0.0,40.0,0.0,,0.0,0.0,,,28.0,0.0,0.0,6.0,0.0,0.0,,
2020-03-11,KY,7.0,0.16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,46.0,0.0,0.0,8.0,0.0,0.0,,
2020-03-12,KY,11.0,0.25,4.0,0.0,0.0,57.14,0.0,,0.0,0.0,,,56.0,0.0,0.0,8.0,0.0,0.0,,
2020-03-13,KY,11.0,0.25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,107.0,0.0,0.0,11.0,10.0,0.0,1000.0,
2020-03-14,KY,18.0,0.41,7.0,0.0,0.0,63.64,0.0,,0.0,0.0,,,139.0,0.0,0.0,14.0,17.0,0.0,1700.0,
2020-03-15,KY,21.0,0.47,3.0,0.0,0.0,16.67,0.0,,0.0,0.0,,,139.0,0.0,0.0,16.0,17.0,0.0,425.0,
2020-03-16,KY,22.0,0.5,1.0,1.0,0.02,4.76,0.0,,0.0,0.0,,,234.0,0.0,0.0,21.0,17.0,1.0,340.0,
2020-03-17,KY,26.0,0.59,4.0,1.0,0.02,18.18,0.0,,0.0,0.0,,,295.0,0.0,0.0,22.0,19.0,1.0,271.43,
2020-03-18,KY,35.0,0.79,9.0,1.0,0.02,34.62,0.0,,0.0,0.0,,,354.0,0.0,0.0,26.0,28.0,1.0,400.0,
2020-03-19,KY,47.0,1.06,12.0,2.0,0.05,34.29,100.0,,0.0,0.0,,,454.0,0.0,0.0,35.0,36.0,2.0,327.27,
2020-03-20,KY,63.0,1.42,16.0,2.0,0.05,34.04,0.0,,0.0,0.0,,,592.0,0.0,0.0,47.0,52.0,2.0,472.73,
2020-03-21,KY,84.0,1.89,21.0,3.0,0.07,33.33,50.0,,0.0,0.0,,,714.0,0.0,0.0,54.0,66.0,3.0,366.67,
2020-03-22,KY,103.0,2.32,19.0,3.0,0.07,22.62,0.0,,0.0,0.0,,,1472.0,0.0,0.0,99.0,82.0,3.0,390.48,
2020-03-23,KY,124.0,2.79,21.0,3.0,0.07,20.39,0.0,,0.0,0.0,,,1762.0,0.0,0.0,104.0,102.0,2.0,463.64,200.0
2020-03-24,KY,157.0,3.54,33.0,3.0,0.07,26.61,0.0,,0.0,0.0,,,1762.0,0.0,0.0,124.0,131.0,2.0,503.85,200.0
2020-03-25,KY,198.0,4.46,41.0,5.0,0.11,26.11,66.67,,0.0,0.0,,,2865.0,0.0,0.0,157.0,163.0,4.0,465.71,400.0
2020-03-26,KY,248.0,5.59,50.0,5.0,0.11,25.25,0.0,,0.0,0.0,,,3102.0,0.01,0.0,198.0,201.0,3.0,427.66,150.0
2020-03-27,KY,302.0,6.8,54.0,8.0,0.18,21.77,60.0,,0.0,0.0,,,3768.0,0.01,0.0,248.0,239.0,6.0,379.37,300.0
2020-03-28,KY,394.0,8.87,92.0,9.0,0.2,30.46,12.5,,0.0,0.0,,,4821.0,0.01,0.0,302.0,310.0,6.0,369.05,200.0
2020-03-29,KY,439.0,9.89,45.0,9.0,0.2,11.42,0.0,,0.0,0.0,,,5147.0,0.01,0.0,394.0,336.0,6.0,326.21,200.0
2020-03-30,KY,480.0,10.81,41.0,11.0,0.25,9.34,22.22,,0.0,0.0,,,5579.0,0.01,0.0,439.0,356.0,8.0,287.1,266.67
2020-03-31,KY,590.0,13.29,110.0,18.0,0.41,22.92,63.64,,0.0,0.0,,,6330.0,0.01,0.0,480.0,433.0,15.0,275.8,500.0
2020-04-01,KY,674.0,15.18,84.0,20.0,0.45,14.24,11.11,,0.0,0.0,,,6965.0,0.02,0.0,591.0,476.0,15.0,240.4,300.0
2020-04-02,KY,747.0,16.82,73.0,34.0,0.77,10.83,70.0,,0.0,0.0,,,7220.0,0.02,0.0,680.0,499.0,29.0,201.21,580.0
2020-04-03,KY,762.0,17.16,15.0,34.0,0.77,2.01,0.0,,0.0,0.0,,,12034.0,0.02,0.0,770.0,460.0,26.0,152.32,325.0
2020-04-04,KY,909.0,20.47,147.0,40.0,0.9,19.29,17.65,,0.0,0.0,,,14741.0,0.02,0.0,831.0,515.0,31.0,130.71,344.44
2020-04-05,KY,1048.0,23.6,139.0,44.0,0.99,15.29,10.0,,1047.0,44.0,104700.0,,15746.0,0.02,0.0,917.0,609.0,35.0,138.72,388.89
2020-04-06,KY,1057.0,23.81,9.0,52.0,1.17,0.86,18.18,,1056.0,52.0,105600.0,,17812.0,0.02,0.0,955.0,577.0,41.0,120.21,372.73
2020-04-07,KY,1289.0,29.03,232.0,66.0,1.49,21.95,26.92,,1285.0,66.0,32125.0,,18947.0,0.03,0.0,1008.0,699.0,48.0,118.47,266.67
2020-04-08,KY,1393.0,31.37,104.0,73.0,1.64,8.07,10.61,,1388.0,73.0,27760.0,,20455.0,0.03,0.0,1149.0,719.0,53.0,106.68,265.0
2020-04-09,KY,1525.0,34.35,132.0,84.0,1.89,9.48,15.07,,1518.0,84.0,21685.71,,20455.0,0.03,0.0,1346.0,778.0,50.0,104.15,147.06
2020-04-10,KY,1702.0,38.33,177.0,90.0,2.03,11.61,7.14,271.0,1695.0,90.0,24214.29,,22595.0,0.04,0.0,1693.0,940.0,56.0,123.36,164.71
2020-04-11,KY,1851.0,41.69,149.0,94.0,2.12,8.75,4.44,271.0,1840.0,94.0,16727.27,,22595.0,0.04,0.0,1693.0,942.0,54.0,103.63,135.0
2020-04-12,KY,1963.0,44.21,112.0,98.0,2.21,6.05,4.26,271.0,1952.0,98.0,17745.45,,22727.0,0.04,0.0,1840.0,915.0,54.0,87.31,122.73
2020-04-13,KY,2048.0,46.12,85.0,106.0,2.39,4.33,8.16,289.0,2030.0,106.0,11277.78,,23903.0,0.05,0.0,1963.0,991.0,54.0,93.76,103.85
2020-04-14,KY,2210.0,49.77,162.0,115.0,2.59,7.91,8.49,299.0,2189.0,115.0,10423.81,,24635.0,0.05,0.0,2048.0,921.0,49.0,71.45,74.24
2020-04-15,KY,2295.0,51.69,85.0,124.0,2.79,3.85,7.83,305.0,2273.0,123.0,10331.82,12300.0,25487.0,0.05,0.0,2210.0,902.0,51.0,64.75,69.86
2020-04-16,KY,2429.0,54.7,134.0,131.0,2.95,5.84,5.65,412.0,2403.0,130.0,9242.31,13000.0,26033.0,0.05,0.0,2291.0,904.0,47.0,59.28,55.95
2020-04-17,KY,2522.0,56.8,93.0,140.0,3.15,3.83,6.87,477.0,2487.0,139.0,7105.71,13900.0,27318.0,0.06,0.0,2429.0,820.0,50.0,48.18,55.56
2020-04-18,KY,2707.0,60.97,185.0,145.0,3.27,7.34,3.57,360.0,2660.0,143.0,5659.57,7150.0,28074.0,0.06,0.0,2522.0,856.0,51.0,46.25,54.26
2020-04-19,KY,2960.0,66.66,253.0,149.0,3.36,9.35,2.76,274.0,2897.0,147.0,4598.41,7350.0,29518.0,0.07,0.0,2707.0,997.0,51.0,50.79,52.04
2020-04-20,KY,3050.0,68.69,90.0,155.0,3.49,3.04,4.03,274.0,2966.0,152.0,3530.95,5066.67,29612.0,0.07,0.0,2960.0,1002.0,49.0,48.93,46.23
2020-04-21,KY,3193.0,71.91,143.0,172.0,3.87,4.69,10.97,263.0,3090.0,169.0,3000.0,5633.33,29770.0,0.07,0.0,3050.0,983.0,57.0,44.48,49.57
2020-04-22,KY,3373.0,75.96,180.0,185.0,4.17,5.64,7.56,286.0,3249.0,182.0,2620.16,6066.67,30136.0,0.08,0.0,3192.0,1078.0,61.0,46.97,49.19
2020-04-23,KY,3548.0,79.91,175.0,194.0,4.37,5.19,4.86,301.0,3391.0,191.0,2159.87,6366.67,32702.0,0.08,0.0,3373.0,1119.0,63.0,46.07,48.09
2020-04-24,KY,3779.0,85.11,231.0,203.0,4.57,6.51,4.64,302.0,3581.0,198.0,1808.59,3960.0,39363.0,0.09,0.0,3481.0,1257.0,63.0,49.84,45.0
2020-04-25,KY,3905.0,87.95,126.0,208.0,4.68,3.33,2.46,303.0,3657.0,203.0,1474.6,4060.0,41183.0,0.09,0.0,3779.0,1198.0,63.0,44.26,43.45
2020-04-26,KY,4074.0,91.75,169.0,211.0,4.75,4.33,1.44,301.0,3772.0,203.0,1249.01,2537.5,42653.0,0.09,0.0,3905.0,1114.0,62.0,37.64,41.61
2020-04-27,KY,4146.0,93.37,72.0,216.0,4.86,1.77,2.37,308.0,3752.0,207.0,952.28,2300.0,44400.0,0.09,0.0,4074.0,1096.0,61.0,35.93,39.35
2020-04-28,KY,4375.0,98.53,229.0,231.0,5.2,5.52,6.94,313.0,3936.0,222.0,896.58,2466.67,44653.0,0.1,0.01,4146.0,1182.0,59.0,37.02,34.3
2020-04-29,KY,4538.0,102.2,163.0,235.0,5.29,3.73,1.73,320.0,4058.0,224.0,845.42,2036.36,48036.0,0.1,0.01,4375.0,1165.0,50.0,34.54,27.03
2020-04-30,KY,4708.0,106.03,170.0,240.0,5.41,3.75,2.13,325.0,4118.0,222.0,697.97,1233.33,49562.0,0.11,0.01,4539.0,1160.0,46.0,32.69,23.71
2020-05-01,KY,4879.0,109.88,171.0,248.0,5.59,3.63,3.33,330.0,4205.0,228.0,623.89,1140.0,51904.0,0.11,0.01,4708.0,1100.0,45.0,29.11,22.17
2020-05-02,KY,4881.0,109.93,2.0,252.0,5.68,0.04,1.61,334.0,4134.0,218.0,553.41,641.18,52770.0,0.11,0.01,4879.0,976.0,44.0,24.99,21.15
2020-05-03,KY,5223.0,117.63,342.0,256.0,5.77,7.01,1.59,334.0,4461.0,222.0,585.43,652.94,52770.0,0.12,0.01,4879.0,1149.0,45.0,28.2,21.33
2020-05-04,KY,5370.0,120.94,147.0,267.0,6.01,2.81,4.3,329.0,4461.0,227.0,490.76,567.5,53279.0,0.12,0.01,5130.0,1224.0,51.0,29.52,23.61
2020-05-05,KY,5822.0,131.12,452.0,278.0,6.26,8.42,4.12,333.0,4774.0,234.0,455.53,531.82,54802.0,0.13,0.01,5245.0,1447.0,47.0,33.07,20.35
2020-05-06,KY,5946.0,133.91,124.0,286.0,6.44,2.13,2.88,347.0,4889.0,234.0,462.54,450.0,55192.0,0.13,0.01,5822.0,1408.0,51.0,31.03,21.7
2020-05-07,KY,6173.0,139.03,227.0,302.0,6.8,3.82,5.59,351.0,4884.0,236.0,378.9,357.58,72672.0,0.14,0.01,5934.0,1465.0,62.0,31.12,25.83
2020-05-08,KY,6298.0,141.84,125.0,304.0,6.85,2.02,0.66,356.0,4905.0,231.0,352.12,316.44,75272.0,0.14,0.01,6129.0,1419.0,56.0,29.08,22.58
2020-05-09,KY,6469.0,145.69,171.0,312.0,7.03,2.72,2.63,369.0,4944.0,228.0,324.2,271.43,80159.0,0.15,0.01,6288.0,1588.0,60.0,32.53,23.81
2020-05-10,KY,6486.0,146.07,17.0,312.0,7.03,0.26,0.0,394.0,4784.0,222.0,281.08,246.67,80483.0,0.15,0.01,6440.0,1263.0,56.0,24.18,21.88
2020-05-11,KY,6710.0,151.12,224.0,325.0,7.32,3.45,4.17,394.0,4859.0,231.0,262.51,245.74,80483.0,0.15,0.01,6440.0,1340.0,58.0,24.95,21.72
2020-05-12,KY,7003.0,157.72,293.0,333.0,7.5,4.37,2.46,383.0,5040.0,235.0,256.75,239.8,97347.0,0.16,0.01,6677.0,1181.0,55.0,20.29,19.78
2020-05-13,KY,7102.0,159.95,99.0,334.0,7.52,1.41,0.3,379.0,5054.0,228.0,246.78,215.09,103781.0,0.16,0.01,6853.0,1156.0,48.0,19.44,16.78
2020-05-14,KY,7397.0,166.59,295.0,341.0,7.68,4.15,2.1,377.0,5187.0,226.0,234.71,196.52,110315.0,0.17,0.01,7080.0,1224.0,39.0,19.83,12.91
2020-05-15,KY,7578.0,170.67,181.0,343.0,7.72,2.45,0.59,385.0,5283.0,219.0,230.2,176.61,114053.0,0.17,0.01,7225.0,1280.0,39.0,20.32,12.83
2020-05-16,KY,7773.0,175.06,195.0,346.0,7.79,2.57,0.87,381.0,5344.0,215.0,220.01,164.12,120290.0,0.18,0.01,7444.0,1304.0,34.0,20.16,10.9
2020-05-17,KY,7793.0,175.51,20.0,346.0,7.79,0.26,0.0,381.0,5271.0,206.0,209.0,147.14,121997.0,0.18,0.01,7688.0,1307.0,34.0,20.15,10.9
2020-05-18,KY,8041.0,181.1,248.0,354.0,7.97,3.18,2.31,381.0,5334.0,209.0,197.04,144.14,121997.0,0.18,0.01,7688.0,1331.0,29.0,19.84,8.92
2020-05-19,KY,8205.0,184.79,164.0,369.0,8.31,2.04,4.24,447.0,5245.0,220.0,177.2,147.65,145917.0,0.18,0.01,8069.0,1202.0,36.0,17.16,10.81
2020-05-20,KY,8336.0,187.74,131.0,381.0,8.58,1.6,3.25,443.0,5286.0,226.0,173.31,145.81,145917.0,0.19,0.01,8069.0,1234.0,47.0,17.38,14.07
2020-05-21,KY,8475.0,190.87,139.0,393.0,8.85,1.67,3.15,474.0,5282.0,221.0,165.42,128.49,150505.0,0.19,0.01,8167.0,1078.0,52.0,14.57,15.25
2020-05-22,KY,8688.0,195.67,213.0,398.0,8.96,2.51,1.27,475.0,5315.0,213.0,157.57,115.14,157954.0,0.2,0.01,8286.0,1110.0,55.0,14.65,16.03
2020-05-23,KY,8812.0,198.46,124.0,399.0,8.99,1.43,0.25,477.0,5264.0,205.0,148.37,105.67,163033.0,0.2,0.01,8426.0,1039.0,53.0,13.37,15.32
2020-05-24,KY,8842.0,199.13,30.0,399.0,8.99,0.34,0.0,484.0,5063.0,196.0,133.98,96.55,161285.0,0.2,0.01,8571.0,1049.0,53.0,13.46,15.32
2020-05-25,KY,8899.0,200.42,57.0,403.0,9.08,0.64,1.0,484.0,4994.0,195.0,127.89,93.75,161285.0,0.2,0.01,8571.0,858.0,49.0,10.67,13.84
2020-05-26,KY,9175.0,206.63,276.0,407.0,9.17,3.1,0.99,484.0,5101.0,196.0,125.21,92.89,161285.0,0.21,0.01,8571.0,970.0,38.0,11.82,10.3
2020-05-27,KY,9313.0,209.74,138.0,420.0,9.46,1.5,3.19,489.0,5167.0,204.0,124.63,94.44,173024.0,0.21,0.01,9077.0,977.0,39.0,11.72,10.24
2020-05-28,KY,9510.0,214.18,197.0,424.0,9.55,2.12,0.95,512.0,5135.0,193.0,117.37,83.55,173024.0,0.21,0.01,9077.0,1035.0,31.0,12.21,7.89
2020-05-29,KY,9688.0,218.19,178.0,434.0,9.77,1.87,2.36,494.0,5150.0,199.0,113.49,84.68,212090.0,0.22,0.01,9184.0,1000.0,36.0,11.51,9.05
2020-05-30,KY,9887.0,222.67,199.0,441.0,9.93,2.05,1.61,499.0,5179.0,201.0,110.0,83.75,198731.0,0.22,0.01,9464.0,1075.0,42.0,12.2,10.53
2020-05-31,KY,9937.0,223.8,50.0,441.0,9.93,0.51,0.0,480.0,5058.0,193.0,103.67,77.82,204049.0,0.22,0.01,9704.0,1095.0,42.0,12.38,10.53
2020-06-01,KY,10150.0,228.59,213.0,445.0,10.02,2.14,0.91,457.0,5269.0,193.0,107.95,76.59,206000.0,0.23,0.01,10046.0,1251.0,42.0,14.06,10.42
